Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1862.411,4,,1862.4112,0.0,,1862.4112,1.6875,,1862.4108,1.5,,1862.4314,3.5,,1862.411,325,,1862.4312,4.75,,1862.4108,108.4375,,1862.4108,35,,1862.411,4.75,,1862.4312,12.5625,,1862.4112,2.046875,,1862.4112,0.25,,1862.4312,4.3125,,1862.4312,3.9375,,
1862.431,0,,1862.4314,0.0,,1862.4314,-1.5,,1862.431,1.5,,1862.4512,3.5,,1862.431,324,,1862.4512,4.8125,,1862.431,108.375,,1862.431,35,,1862.431,4.875,,1862.4512,12.5625,,1862.4314,2.03515625,,1862.4314,0.625,,1862.4512,4.375,,1862.4512,4.6875,,
1862.451,4,,1862.4512,0.0,,1862.4512,0.5,,1862.451,1.5,,1862.4714,3.4000000000000004,,1862.451,324,,1862.4712,4.75,,1862.451,108.375,,1862.451,35,,1862.451,4.875,,1862.4712,12.5625,,1862.4512,2.0,,1862.4512,0.375,,1862.4712,4.3125,,1862.4712,5.0625,,
1862.471,4,,1862.4712,0.0,,1862.4712,0.875,,1862.4708,1.5,,1862.4914,3.2,,1862.471,324,,1862.491,4.5625,,1862.4708,108.4375,,1862.4708,35,,1862.471,4.75,,1862.491,12.625,,1862.4712,2.01953125,,1862.4712,0.5625,,1862.491,4.125,,1862.491,3.875,,
1862.491,4,,1862.4912,0.0,,1862.4912,1.25,,1862.491,1.5,,1862.5114,3.3000000000000003,,1862.491,324,,1862.5112,4.4375,,1862.491,108.3125,,1862.491,35,,1862.491,4.4375,,1862.5112,12.6875,,1862.4912,2.03515625,,1862.4912,0.3125,,1862.5112,4.0,,1862.5112,3.6875,,
1862.511,0,,1862.5114,0.0,,1862.5114,-1.125,,1862.511,1.5,,1862.5312,3.4000000000000004,,1862.511,324,,1862.5312,4.625,,1862.511,108.4375,,1862.511,35,,1862.511,4.5625,,1862.5312,12.75,,1862.5114,2.046875,,1862.5114,0.5625,,1862.5312,4.125,,1862.5312,3.0625,,
1862.531,4,,1862.5312,0.0,,1862.5312,2.125,,1862.531,1.5,,1862.5514,3.5,,1862.531,325,,1862.5512,4.75,,1862.531,108.375,,1862.531,35,,1862.531,4.75,,1862.5512,12.625,,1862.5312,2.01953125,,1862.5312,0.1875,,1862.5512,4.3125,,1862.5512,4.8125,,
1862.5512,0,,1862.5514,0.0,,1862.5514,0.9375,,1862.5508,1.5,,1862.5714,3.3000000000000003,,1862.5512,325,,1862.5712,4.6875,,1862.5508,108.375,,1862.5508,35,,1862.5512,4.875,,1862.5712,12.8125,,1862.5514,2.0,,1862.5514,0.3125,,1862.5712,4.25,,1862.5712,2.75,,
1862.571,4,,1862.5714,0.0,,1862.5714,2.0,,1862.571,1.5,,1862.5914,3.2,,1862.571,325,,1862.5912,4.4375,,1862.571,108.375,,1862.571,35,,1862.571,4.5625,,1862.5912,12.6875,,1862.5714,2.01953125,,1862.5714,0.1875,,1862.5912,4.0,,1862.5912,4.0625,,
1862.591,0,,1862.5914,0.0,,1862.5914,0.375,,1862.591,1.5,,1862.6112,3.3000000000000003,,1862.591,325,,1862.6112,4.4375,,1862.591,108.4375,,1862.591,35,,1862.591,4.4375,,1862.6112,12.625,,1862.5914,2.02734375,,1862.5914,0.375,,1862.6112,4.0,,1862.6112,3.75,,
1862.611,0,,1862.6112,0.0,,1862.6112,0.625,,1862.611,1.5,,1862.6314,3.4000000000000004,,1862.611,324,,1862.6312,4.625,,1862.611,108.4375,,1862.611,35,,1862.611,4.5625,,1862.6312,12.625,,1862.6112,2.0546875,,1862.6112,0.375,,1862.6312,4.125,,1862.6312,4.5625,,
1862.6312,0,,1862.6314,0.0,,1862.6314,-0.3125,,1862.6308,1.5,,1862.6514,3.5,,1862.6312,325,,1862.6512,4.75,,1862.6308,108.4375,,1862.6308,35,,1862.6312,4.75,,1862.6512,12.5625,,1862.6314,2.046875,,1862.6314,0.5,,1862.6512,4.3125,,1862.6512,4.5625,,
1862.651,4,,1862.6514,0.0,,1862.6514,1.625,,1862.651,1.5,,1862.6714,3.5,,1862.651,325,,1862.671,4.8125,,1862.651,108.375,,1862.651,35,,1862.651,4.875,,1862.671,12.6875,,1862.6514,2.046875,,1862.6514,0.3125,,1862.671,4.375,,1862.671,3.9375,,
1862.671,0,,1862.6712,0.0,,1862.6712,-1.0625,,1862.6708,1.5,,1862.6914,3.5,,1862.671,324,,1862.6912,4.8125,,1862.6708,108.4375,,1862.6708,35,,1862.671,4.875,,1862.6912,12.625,,1862.6712,2.03515625,,1862.6712,0.5625,,1862.6912,4.375,,1862.6912,4.125,,
1862.6912,4,,1862.6914,0.0,,1862.6914,0.375,,1862.691,1.5,,1862.7114,3.4000000000000004,,1862.6912,324,,1862.7112,4.75,,1862.691,108.4375,,1862.691,35,,1862.6912,4.875,,1862.7112,12.625,,1862.6914,2.02734375,,1862.6914,0.375,,1862.7112,4.3125,,1862.7112,4.1875,,
1862.7112,4,,1862.7114,0.0,,1862.7114,-0.3125,,1862.7108,1.5,,1862.7314,3.4000000000000004,,1862.7112,324,,1862.731,4.6875,,1862.7108,108.4375,,1862.7108,35,,1862.7112,4.75,,1862.731,12.6875,,1862.7114,2.046875,,1862.7114,0.4375,,1862.731,4.25,,1862.731,3.6875,,
1862.731,0,,1862.7312,0.0,,1862.7312,1.3125,,1862.7308,1.5,,1862.7514,3.5,,1862.731,325,,1862.751,4.75,,1862.7308,108.375,,1862.7308,35,,1862.731,4.75,,1862.751,12.625,,1862.7312,2.0546875,,1862.7312,0.25,,1862.751,4.3125,,1862.751,4.625,,
1862.751,0,,1862.7512,0.0,,1862.7512,-0.625,,1862.7508,1.5,,1862.7712,3.5,,1862.751,325,,1862.7712,4.8125,,1862.7508,108.375,,1862.7508,35,,1862.751,4.875,,1862.7712,12.5625,,1862.7512,2.0703125,,1862.7512,0.4375,,1862.7712,4.375,,1862.7712,5.125,,
1862.771,4,,1862.7712,0.0,,1862.7712,-1.875,,1862.771,1.5,,1862.7914,3.6,,1862.771,325,,1862.7912,4.875,,1862.771,108.375,,1862.771,35,,1862.771,4.875,,1862.7912,12.625,,1862.7712,2.0546875,,1862.7712,0.5625,,1862.7912,4.4375,,1862.7912,4.5,,
1862.791,0,,1862.7912,0.0,,1862.7912,0.6875,,1862.7908,1.5,,1862.8114,3.5,,1862.791,324,,1862.8112,4.875,,1862.7908,108.375,,1862.7908,35,,1862.791,5.0,,1862.8112,12.625,,1862.7912,2.01171875,,1862.7912,0.375,,1862.8112,4.4375,,1862.8112,3.8125,,
1862.811,4,,1862.8114,0.0,,1862.8114,0.125,,1862.8108,1.5,,1862.8314,3.3000000000000003,,1862.811,324,,1862.8312,4.6875,,1862.8108,108.375,,1862.8108,35,,1862.811,4.875,,1862.8312,12.6875,,1862.8114,2.01171875,,1862.8114,0.4375,,1862.8312,4.25,,1862.8312,3.375,,
1862.831,0,,1862.8314,0.0,,1862.8314,-1.1875,,1862.8308,1.5,,1862.8512,3.3000000000000003,,1862.831,324,,1862.8512,4.5,,1862.8308,108.375,,1862.8308,35,,1862.831,4.5625,,1862.8512,12.75,,1862.8314,2.02734375,,1862.8314,0.5625,,1862.8512,4.0625,,1862.8512,2.6875,,
1862.851,0,,1862.8512,0.0,,1862.8512,-1.0625,,1862.851,1.5,,1862.8714,3.4000000000000004,,1862.851,324,,1862.8712,4.625,,1862.851,108.375,,1862.851,35,,1862.851,4.5625,,1862.8712,12.6875,,1862.8512,2.01953125,,1862.8512,0.5625,,1862.8712,4.125,,1862.8712,3.625,,
1862.871,0,,1862.8712,0.0,,1862.8712,1.4375,,1862.8708,1.4375,,1862.8914,3.3000000000000003,,1862.871,324,,1862.891,4.625,,1862.8708,108.4375,,1862.8708,35,,1862.871,4.75,,1862.891,12.75,,1862.8712,2.046875,,1862.8712,0.3125,,1862.891,4.125,,1862.891,2.8125,,
1862.891,0,,1862.8912,0.0,,1862.8912,0.4375,,1862.8908,1.5,,1862.9112,3.5,,1862.891,325,,1862.911,4.6875,,1862.8908,108.375,,1862.8908,35,,1862.891,4.5625,,1862.911,12.6875,,1862.8912,2.03515625,,1862.8912,0.375,,1862.911,4.25,,1862.911,4.375,,
1862.911,0,,1862.9112,0.0,,1862.9112,-0.3125,,1862.9108,1.4375,,1862.9312,3.4000000000000004,,1862.911,326,,1862.931,4.75,,1862.9108,108.4375,,1862.9108,35,,1862.911,4.875,,1862.931,12.6875,,1862.9112,2.01953125,,1862.9112,0.375,,1862.931,4.3125,,1862.931,3.8125,,
1862.931,4,,1862.9312,0.0,,1862.9312,-0.0625,,1862.9308,1.5,,1862.9514,3.3000000000000003,,1862.931,325,,1862.9512,4.625,,1862.9308,108.4375,,1862.9308,35,,1862.931,4.75,,1862.9512,12.6875,,1862.9312,2.02734375,,1862.9312,0.375,,1862.9512,4.125,,1862.9512,4.375,,
1862.951,4,,1862.9512,0.0,,1862.9512,0.5625,,1862.9508,1.5,,1862.9714,3.4000000000000004,,1862.951,325,,1862.971,4.625,,1862.9508,108.375,,1862.9508,35,,1862.951,4.5625,,1862.971,12.6875,,1862.9512,2.01953125,,1862.9512,0.375,,1862.971,4.125,,1862.971,3.75,,
1862.971,0,,1862.9712,0.0,,1862.9712,0.375,,1862.9708,1.5,,1862.9912,3.3000000000000003,,1862.971,325,,1862.991,4.625,,1862.9708,108.4375,,1862.9708,35,,1862.971,4.75,,1862.991,12.5625,,1862.9712,2.01171875,,1862.9712,0.375,,1862.991,4.125,,1862.991,4.4375,,
1862.991,0,,1862.9912,0.0,,1862.9912,-2.4375,,1862.9908,1.5,,1863.0112,3.3000000000000003,,1862.991,325,,1863.0112,4.5,,1862.9908,108.375,,1862.9908,35,,1862.991,4.5625,,1863.0112,12.6875,,1862.9912,2.02734375,,1862.9912,0.6875,,1863.0112,4.0625,,1863.0112,3.8125,,
1863.011,0,,1863.0112,0.0,,1863.0112,0.25,,1863.0108,1.5,,1863.0312,3.4000000000000004,,1863.011,325,,1863.031,4.625,,1863.0108,108.375,,1863.0108,35,,1863.011,4.5625,,1863.031,12.625,,1863.0112,2.0,,1863.0112,0.4375,,1863.031,4.125,,1863.031,4.5625,,
1863.0308,0,,1863.0312,0.0,,1863.0312,1.3125,,1863.0308,1.5,,1863.0514,3.2,,1863.0308,325,,1863.051,4.5625,,1863.0308,108.375,,1863.0308,35,,1863.0308,4.75,,1863.051,12.6875,,1863.0312,2.0546875,,1863.0312,0.3125,,1863.051,4.125,,1863.051,3.6875,,
1863.051,0,,1863.0512,0.0,,1863.0512,0.6875,,1863.0508,1.5,,1863.0714,3.5,,1863.051,325,,1863.0712,4.625,,1863.0508,108.375,,1863.0508,35,,1863.051,4.4375,,1863.0712,12.625,,1863.0512,2.0625,,1863.0512,0.375,,1863.0712,4.125,,1863.0712,4.25,,
1863.071,0,,1863.0714,0.0,,1863.0714,-1.5,,1863.071,1.5,,1863.0914,3.6,,1863.071,324,,1863.0912,4.875,,1863.071,108.4375,,1863.071,35,,1863.071,4.875,,1863.0912,12.625,,1863.0714,2.0546875,,1863.0714,0.5625,,1863.0912,4.4375,,1863.0912,4.125,,
1863.091,0,,1863.0912,0.0,,1863.0912,1.1875,,1863.091,1.5,,1863.1114,3.5,,1863.091,325,,1863.1112,4.875,,1863.091,108.375,,1863.091,35,,1863.091,5.0,,1863.1112,12.625,,1863.0912,2.0703125,,1863.0912,0.25,,1863.1112,4.4375,,1863.1112,4.6875,,
1863.1112,4,,1863.1114,0.0,,1863.1114,-0.9375,,1863.111,1.5,,1863.1314,3.6,,1863.1112,325,,1863.1312,4.875,,1863.111,108.4375,,1863.111,35,,1863.1112,4.875,,1863.1312,12.75,,1863.1114,2.03515625,,1863.1114,0.5,,1863.1312,4.4375,,1863.1312,5.5,,
1863.131,4,,1863.1314,0.0,,1863.1314,0.4375,,1863.131,1.5,,1863.1514,3.4000000000000004,,1863.131,324,,1863.1512,4.8125,,1863.131,108.4375,,1863.131,35,,1863.131,5.0,,1863.1512,12.5,,1863.1314,2.08203125,,1863.1314,0.375,,1863.1512,4.375,,1863.1512,4.1875,,
1863.151,0,,1863.1514,0.0,,1863.1514,-2.5625,,1863.151,1.5,,1863.1714,3.7,,1863.151,325,,1863.1712,4.875,,1863.151,108.375,,1863.151,35,,1863.151,4.75,,1863.1712,12.6875,,1863.1514,2.03515625,,1863.1514,0.6875,,1863.1712,4.4375,,1863.1712,4.125,,
1863.1712,0,,1863.1714,0.0,,1863.1714,1.125,,1863.171,1.5,,1863.1914,3.4000000000000004,,1863.1712,324,,1863.1912,4.875,,1863.171,108.4375,,1863.171,35,,1863.1712,5.125,,1863.1912,12.625,,1863.1714,2.03515625,,1863.1714,0.375,,1863.1912,4.4375,,1863.1912,4.0625,,
1863.191,4,,1863.1912,0.0,,1863.1912,-1.9375,,1863.1908,1.5,,1863.2114,3.4000000000000004,,1863.191,324,,1863.2112,4.6875,,1863.1908,108.4375,,1863.1908,35,,1863.191,4.75,,1863.2112,12.75,,1863.1912,2.03515625,,1863.1912,0.625,,1863.2112,4.25,,1863.2112,2.625,,
1863.211,0,,1863.2114,0.0,,1863.2114,-0.4375,,1863.211,1.5,,1863.2314,3.4000000000000004,,1863.211,324,,1863.2312,4.6875,,1863.211,108.4375,,1863.211,35,,1863.211,4.75,,1863.2312,12.75,,1863.2114,2.046875,,1863.2114,0.625,,1863.2312,4.25,,1863.2312,3.5,,
1863.231,0,,1863.2314,0.0,,1863.2314,0.75,,1863.231,1.5,,1863.2516,3.5,,1863.231,324,,1863.2512,4.75,,1863.231,108.4375,,1863.231,35,,1863.231,4.75,,1863.2512,12.875,,1863.2314,2.0546875,,1863.2314,0.375,,1863.2512,4.3125,,1863.2512,1.9375,,
1863.2512,4,,1863.2514,0.0,,1863.2514,1.0625,,1863.251,1.5,,1863.2716,3.5,,1863.2512,324,,1863.2712,4.8125,,1863.251,108.375,,1863.251,35,,1863.2512,4.875,,1863.2712,12.625,,1863.2514,2.0625,,1863.2514,0.3125,,1863.2712,4.375,,1863.2712,5.4375,,
1863.2712,4,,1863.2714,0.0,,1863.2714,-0.6875,,1863.271,1.5,,1863.2916,3.6,,1863.2712,326,,1863.2914,4.875,,1863.271,108.4375,,1863.271,35,,1863.2712,4.875,,1863.2914,12.75,,1863.2714,2.046875,,1863.2714,0.4375,,1863.2914,4.4375,,1863.2914,3.625,,
1863.2912,0,,1863.2914,0.0,,1863.2914,0.0625,,1863.291,1.5,,1863.3114,3.5,,1863.2912,325,,1863.3114,4.875,,1863.291,108.4375,,1863.291,35,,1863.2912,5.0,,1863.3114,12.6875,,1863.2914,2.046875,,1863.2914,0.375,,1863.3114,4.4375,,1863.3114,4.8125,,
1863.3112,4,,1863.3114,0.0,,1863.3114,1.3125,,1863.311,1.5625,,1863.3316,3.5,,1863.3112,326,,1863.3314,4.8125,,1863.311,108.4375,,1863.311,35,,1863.3112,4.875,,1863.3314,12.8125,,1863.3114,2.0546875,,1863.3114,0.25,,1863.3314,4.375,,1863.3314,2.75,,
1863.3312,0,,1863.3316,0.0,,1863.3316,0.4375,,1863.3312,1.5625,,1863.3516,3.5,,1863.3312,325,,1863.3514,4.8125,,1863.3312,108.4375,,1863.3312,35,,1863.3312,4.875,,1863.3514,12.5625,,1863.3316,2.0625,,1863.3316,0.375,,1863.3514,4.375,,1863.3514,5.4375,,
1863.3512,6,,1863.3516,0.0,,1863.3516,-1.25,,1863.3512,1.5625,,1863.3716,3.6,,1863.3512,325,,1863.3714,4.875,,1863.3512,108.4375,,1863.3512,35,,1863.3512,4.875,,1863.3714,12.75,,1863.3516,2.046875,,1863.3516,0.5625,,1863.3714,4.4375,,1863.3714,3.375,,
1863.3712,0,,1863.3714,0.0,,1863.3714,-3.375,,1863.371,1.5625,,1863.3916,3.5,,1863.3712,325,,1863.3914,4.875,,1863.371,108.4375,,1863.371,35,,1863.3712,5.0,,1863.3914,12.75,,1863.3714,2.046875,,1863.3714,0.75,,1863.3914,4.4375,,1863.3914,3.25,,
1863.3914,4,,1863.3914,0.0,,1863.3914,1.125,,1863.3912,1.5,,1863.4116,3.5,,1863.3914,325,,1863.4114,4.8125,,1863.3912,108.4375,,1863.3912,35,,1863.3914,4.875,,1863.4114,12.75,,1863.3914,2.03515625,,1863.3914,0.375,,1863.4114,4.375,,1863.4114,3.625,,
1863.4112,0,,1863.4116,0.0,,1863.4116,0.0625,,1863.4112,1.5,,1863.4316,3.4000000000000004,,1863.4112,325,,1863.4314,4.75,,1863.4112,108.4375,,1863.4112,35,,1863.4112,4.875,,1863.4314,12.6875,,1863.4116,2.046875,,1863.4116,0.4375,,1863.4314,4.3125,,1863.4314,4.4375,,
1863.4312,4,,1863.4316,0.0,,1863.4316,0.625,,1863.4312,1.5,,1863.4516,3.5,,1863.4312,325,,1863.4514,4.75,,1863.4312,108.4375,,1863.4312,35,,1863.4312,4.75,,1863.4514,12.6875,,1863.4316,2.02734375,,1863.4316,0.375,,1863.4514,4.3125,,1863.4514,4.375,,
1863.4512,0,,1863.4514,0.0,,1863.4514,-0.5625,,1863.451,1.5,,1863.4716,3.4000000000000004,,1863.4512,324,,1863.4714,4.75,,1863.451,108.375,,1863.451,35,,1863.4512,4.875,,1863.4714,12.875,,1863.4514,2.03515625,,1863.4514,0.4375,,1863.4714,4.3125,,1863.4714,2.9375,,
1863.4712,6,,1863.4714,0.0,,1863.4714,1.8125,,1863.471,1.5,,1863.4916,3.4000000000000004,,1863.4712,325,,1863.4914,4.6875,,1863.471,108.4375,,1863.471,35,,1863.4712,4.75,,1863.4914,12.6875,,1863.4714,2.02734375,,1863.4714,0.25,,1863.4914,4.25,,1863.4914,4.625,,
1863.4912,4,,1863.4916,0.0,,1863.4916,-0.1875,,1863.4912,1.5,,1863.5116,3.4000000000000004,,1863.4912,325,,1863.5114,4.6875,,1863.4912,108.4375,,1863.4912,35,,1863.4912,4.75,,1863.5114,12.75,,1863.4916,2.0546875,,1863.4916,0.4375,,1863.5114,4.25,,1863.5114,4.125,,
1863.5112,4,,1863.5116,0.0,,1863.5116,0.0625,,1863.5112,1.5,,1863.5314,3.5,,1863.5112,326,,1863.5314,4.75,,1863.5112,108.4375,,1863.5112,35,,1863.5112,4.75,,1863.5314,12.6875,,1863.5116,2.046875,,1863.5116,0.4375,,1863.5314,4.3125,,1863.5314,4.4375,,
1863.5312,4,,1863.5314,0.0,,1863.5314,0.3125,,1863.531,1.5625,,1863.5514,3.5,,1863.5312,325,,1863.5514,4.8125,,1863.531,108.4375,,1863.531,35,,1863.5312,4.875,,1863.5514,12.625,,1863.5314,2.02734375,,1863.5314,0.4375,,1863.5514,4.375,,1863.5514,4.8125,,
1863.5512,4,,1863.5514,0.0,,1863.5514,-0.75,,1863.551,1.5625,,1863.5716,3.4000000000000004,,1863.5512,325,,1863.5712,4.75,,1863.551,108.375,,1863.551,35,,1863.5512,4.875,,1863.5712,12.6875,,1863.5514,2.0625,,1863.5514,0.5,,1863.5712,4.3125,,1863.5712,4.1875,,
1863.5712,4,,1863.5714,0.0,,1863.5714,0.1875,,1863.571,1.5625,,1863.5916,3.6,,1863.5712,325,,1863.5914,4.8125,,1863.571,108.375,,1863.571,35,,1863.5712,4.75,,1863.5914,12.6875,,1863.5714,2.03515625,,1863.5714,0.4375,,1863.5914,4.375,,1863.5914,3.8125,,
1863.5912,4,,1863.5914,0.0,,1863.5914,-0.3125,,1863.5912,1.5625,,1863.6114,3.4000000000000004,,1863.5912,326,,1863.6114,4.8125,,1863.5912,108.375,,1863.5912,35,,1863.5912,5.0,,1863.6114,12.75,,1863.5914,2.046875,,1863.5914,0.5,,1863.6114,4.375,,1863.6114,4.0,,
1863.6112,4,,1863.6114,0.0,,1863.6114,1.8125,,1863.611,1.5625,,1863.6314,3.5,,1863.6112,326,,1863.6314,4.75,,1863.611,108.4375,,1863.611,35,,1863.6112,4.75,,1863.6314,12.875,,1863.6114,2.0703125,,1863.6114,0.25,,1863.6314,4.3125,,1863.6314,2.875,,
1863.6312,0,,1863.6314,0.0,,1863.6314,1.625,,1863.631,1.5625,,1863.6516,3.6,,1863.6312,327,,1863.6512,4.875,,1863.631,108.4375,,1863.631,35,,1863.6312,4.875,,1863.6512,12.875,,1863.6314,2.02734375,,1863.6314,0.25,,1863.6512,4.4375,,1863.6512,3.4375,,
1863.6512,0,,1863.6514,0.0,,1863.6514,0.3125,,1863.651,1.5625,,1863.6716,3.4000000000000004,,1863.6512,327,,1863.6712,4.8125,,1863.651,108.375,,1863.651,35,,1863.6512,5.0,,1863.6712,12.6875,,1863.6514,2.0,,1863.6514,0.375,,1863.6712,4.375,,1863.6712,4.75,,
1863.6712,0,,1863.6714,0.0,,1863.6714,1.0,,1863.671,1.5625,,1863.6914,3.2,,1863.6712,326,,1863.6912,4.5625,,1863.671,108.375,,1863.671,35,,1863.6712,4.75,,1863.6912,12.6875,,1863.6714,2.0546875,,1863.6714,0.3125,,1863.6912,4.125,,1863.6912,4.375,,
1863.6912,4,,1863.6914,0.0,,1863.6914,-2.0,,1863.691,1.5625,,1863.7114,3.5,,1863.6912,326,,1863.7114,4.625,,1863.691,108.4375,,1863.691,35,,1863.6912,4.4375,,1863.7114,12.5625,,1863.6914,2.03515625,,1863.6914,0.5625,,1863.7114,4.125,,1863.7114,5.0625,,
1863.7112,4,,1863.7114,0.0,,1863.7114,-0.5,,1863.711,1.5625,,1863.7314,3.4000000000000004,,1863.7112,325,,1863.7312,4.75,,1863.711,108.375,,1863.711,35,,1863.7112,4.875,,1863.7312,12.5625,,1863.7114,2.0,,1863.7114,0.5,,1863.7312,4.3125,,1863.7312,5.5625,,
1863.7312,0,,1863.7314,0.0,,1863.7314,-2.875,,1863.731,1.5625,,1863.7516,3.2,,1863.7312,325,,1863.7512,4.5625,,1863.731,108.375,,1863.731,35,,1863.7312,4.75,,1863.7512,12.5625,,1863.7314,2.01953125,,1863.7314,0.6875,,1863.7512,4.125,,1863.7512,5.25,,
1863.7512,4,,1863.7514,0.0,,1863.7514,2.5,,1863.751,1.5625,,1863.7714,3.3000000000000003,,1863.7512,325,,1863.7712,4.4375,,1863.751,108.4375,,1863.751,35,,1863.7512,4.4375,,1863.7712,12.75,,1863.7514,2.03515625,,1863.7514,0.1875,,1863.7712,4.0,,1863.7712,3.875,,
1863.771,0,,1863.7714,0.0,,1863.7714,1.4375,,1863.771,1.5625,,1863.7914,3.4000000000000004,,1863.771,325,,1863.7914,4.625,,1863.771,108.375,,1863.771,35,,1863.771,4.5625,,1863.7914,12.75,,1863.7714,2.0546875,,1863.7714,0.3125,,1863.7914,4.125,,1863.7914,3.875,,
1863.7912,0,,1863.7914,0.0,,1863.7914,0.8125,,1863.791,1.5,,1863.8114,3.5,,1863.7912,326,,1863.8112,4.75,,1863.791,108.375,,1863.791,35,,1863.7912,4.75,,1863.8112,12.625,,1863.7914,2.03515625,,1863.7914,0.3125,,1863.8112,4.3125,,1863.8112,5.75,,
1863.8112,4,,1863.8114,0.0,,1863.8114,-3.25,,1863.811,1.5,,1863.8314,3.4000000000000004,,1863.8112,326,,1863.8312,4.75,,1863.811,108.375,,1863.811,35,,1863.8112,4.875,,1863.8312,12.8125,,1863.8114,2.03515625,,1863.8114,0.6875,,1863.8312,4.3125,,1863.8312,3.0,,
1863.831,4,,1863.8312,0.0,,1863.8312,0.6875,,1863.8308,1.5,,1863.8514,3.4000000000000004,,1863.831,326,,1863.8512,4.6875,,1863.8308,108.375,,1863.8308,35,,1863.831,4.75,,1863.8512,12.6875,,1863.8312,2.01953125,,1863.8312,0.3125,,1863.8512,4.25,,1863.8512,4.625,,
1863.851,4,,1863.8514,0.0,,1863.8514,-0.875,,1863.851,1.5,,1863.8714,3.3000000000000003,,1863.851,327,,1863.8712,4.625,,1863.851,108.375,,1863.851,35,,1863.851,4.75,,1863.8712,12.75,,1863.8514,2.0546875,,1863.8514,0.5,,1863.8712,4.125,,1863.8712,3.6875,,
1863.871,0,,1863.8714,0.0,,1863.8714,-1.625,,1863.871,1.5,,1863.8914,3.5,,1863.871,326,,1863.8912,4.6875,,1863.871,108.4375,,1863.871,35,,1863.871,4.5625,,1863.8912,12.5625,,1863.8714,2.0703125,,1863.8714,0.5625,,1863.8912,4.25,,1863.8912,5.5625,,
1863.8912,4,,1863.8914,0.0,,1863.8914,0.875,,1863.891,1.5,,1863.9114,3.6,,1863.8912,326,,1863.9112,4.875,,1863.891,108.375,,1863.891,35,,1863.8912,4.875,,1863.9112,12.75,,1863.8914,2.0625,,1863.8914,0.375,,1863.9112,4.4375,,1863.9112,4.0625,,
1863.9112,0,,1863.9114,0.0,,1863.9114,-0.125,,1863.911,1.5625,,1863.9314,3.6,,1863.9112,326,,1863.9314,4.9375,,1863.911,108.4375,,1863.911,35,,1863.9112,5.0,,1863.9314,12.6875,,1863.9114,2.0703125,,1863.9114,0.4375,,1863.9314,4.5,,1863.9314,4.6875,,
1863.9312,4,,1863.9314,0.0,,1863.9314,0.4375,,1863.931,1.5625,,1863.9514,3.6,,1863.9312,326,,1863.9512,4.9375,,1863.931,108.375,,1863.931,35,,1863.9312,5.0,,1863.9512,12.6875,,1863.9314,2.08984375,,1863.9314,0.375,,1863.9512,4.5,,1863.9512,4.8125,,
1863.951,0,,1863.9514,0.0,,1863.9514,1.3125,,1863.951,1.5,,1863.9716,3.8000000000000003,,1863.951,326,,1863.9712,5.125,,1863.951,108.375,,1863.951,35,,1863.951,5.0,,1863.9712,12.625,,1863.9514,2.046875,,1863.9514,0.3125,,1863.9712,4.625,,1863.9712,5.0625,,
1863.9712,0,,1863.9714,0.0,,1863.9714,2.5,,1863.971,1.5,,1863.9916,3.5,,1863.9712,326,,1863.9912,5.0625,,1863.971,108.4375,,1863.971,35,,1863.9712,5.3125,,1863.9912,12.75,,1863.9714,2.0546875,,1863.9714,0.125,,1863.9912,4.5625,,1863.9912,4.1875,,
1863.9912,4,,1863.9914,0.0,,1863.9914,0.125,,1863.991,1.5,,1864.0114,3.5,,1863.9912,326,,1864.0112,4.8125,,1863.991,108.375,,1863.991,35,,1863.9912,4.875,,1864.0112,12.875,,1863.9914,2.02734375,,1863.9914,0.3125,,1864.0112,4.375,,1864.0112,3.125,,
1864.011,4,,1864.0114,0.0,,1864.0114,-1.0625,,1864.011,1.5625,,1864.0316,3.4000000000000004,,1864.011,326,,1864.0314,4.75,,1864.011,108.375,,1864.011,35,,1864.011,4.875,,1864.0314,12.75,,1864.0114,2.02734375,,1864.0114,0.4375,,1864.0314,4.3125,,1864.0314,4.4375,,
1864.0312,4,,1864.0314,0.0,,1864.0314,0.0,,1864.031,1.5625,,1864.0516,3.4000000000000004,,1864.0312,326,,1864.0514,4.6875,,1864.031,108.3125,,1864.031,35,,1864.0312,4.75,,1864.0514,12.75,,1864.0314,2.0546875,,1864.0314,0.5625,,1864.0514,4.25,,1864.0514,4.8125,,
1864.0512,4,,1864.0516,0.0,,1864.0516,-0.375,,1864.0512,1.5625,,1864.0716,3.5,,1864.0512,327,,1864.0714,4.75,,1864.0512,108.4375,,1864.0512,35,,1864.0512,4.75,,1864.0714,12.75,,1864.0516,2.0625,,1864.0516,0.4375,,1864.0714,4.3125,,1864.0714,4.25,,
